team.key,park.key,year.key,span.first,span.last,games,openings,attendance
SLN,STL07,1921,1921-04-23,1921-10-02,78,65,432400
WS1,WAS09,1921,1921-04-13,1921-10-02,76,36,278546
BOS,BOS07,1922,1922-04-12,1922-09-30,73,56,306000
BRO,NYC15,1922,1922-04-16,1922-10-01,78,69,583200
BSN,BOS08,1922,1922-04-21,1922-09-27,76,57,198500
CHA,CHI10,1922,1922-04-12,1922-09-24,77,35,558500
CHN,CHI11,1922,1922-04-20,1922-10-01,76,51,501380
CIN,CIN07,1922,1922-04-12,1922-10-01,79,70,491747
CLE,CLE 6.00,1922,1922-04-12,1922-10-01,80,31,392000
DET,DET04,1922,1922-04-20,1922-09-24,77,43,637500
NY1,NYC14,1922,1922-04-12,1922-10-01,79,67,1045000
NYA,NYC14,1922,1922-04-20,1922-09-10,77,70,1199000
PHA,PHI11,1922,1922-04-20,1922-09-30,78,29,282500
PHI,PHI09,1922,1922-04-12,1922-09-26,77,46,239000
PIT,PIT06,1922,1922-04-20,1922-09-27,78,68,557000
SLA,STL07,1922,1922-04-20,1922-10-01,77,58,687500
SLN,STL07,1922,1922-04-12,1922-09-02,77,66,595500
WS1,WAS09,1922,1922-04-12,1922-10-01,79,38,369787
BOS,BOS07,1923,1923-04-26,1923-09-29,78,52,285700
BRO,NYC15,1923,1923-04-17,1923-10-07,78,70,660712
BSN,BOS08,1923,1923-04-17,1923-10-06,77,61,292850
CHA,CHI10,1923,1923-04-26,1923-10-04,75,38,523500
CHN,CHI11,1923,1923-04-17,1923-09-30,77,55,697100
CIN,CIN07,1923,1923-04-17,1923-10-07,78,70,571339
CLE,CLE 6.00,1923,1923-04-18,1923-10-07,78,23,259873
DET,DET04,1923,1923-04-26,1923-10-07,77,36,575384
NY1,NYC14,1923,1923-04-26,1923-09-30,77,72,1076200
NYA,NYC16,1923,1923-04-18,1923-10-07,76,68,1404531
PHA,PHI11,1923,1923-04-18,1923-10-03,75,34,450500
PHI,PHI09,1923,1923-04-26,1923-09-29,75,42,141003
PIT,PIT06,1923,1923-04-25,1923-09-26,77,51,600100
SLA,STL07,1923,1923-04-18,1923-10-04,78,65,498000
SLN,STL07,1923,1923-04-25,1923-10-07,78,63,396000
WS1,WAS09,1923,1923-04-26,1923-10-07,79,36,293996
BOS,BOS07,1924,1924-04-15,1924-09-30,77,44,435500
BRO,NYC15,1924,1924-04-20,1924-09-28,77,72,943000
BSN,BOS08,1924,1924-04-23,1924-09-24,76,47,222200
CHA,CHI10,1924,1924-04-15,1924-09-29,77,47,637500
CHN,CHI11,1924,1924-04-23,1924-09-29,78,61,726236
CIN,CIN07,1924,1924-04-15,1924-09-27,76,66,464419
CLE,CLE 6.00,1924,1924-04-23,1924-09-27,75,26,232500
DET,DET04,1924,1924-04-15,1924-09-23,78,40,735940
NY1,NYC14,1924,1924-04-15,1924-09-28,77,66,1129500
NYA,NYC16,1924,1924-04-23,1924-09-07,78,64,1392584
PHA,PHI11,1924,1924-04-23,1924-09-27,75,37,372000
PHI,PHI09,1924,1924-04-15,1924-09-25,76,49,329700
PIT,PIT06,1924,1924-04-24,1924-09-27,77,67,723700
SLA,STL07,1924,1924-04-23,1924-09-24,78,63,586500
SLN,STL07,1924,1924-04-15,1924-09-28,77,56,290000
WS1,WAS09,1924,1924-04-15,1924-09-07,79,40,482581
BOS,BOS07,1925,1925-04-22,1925-10-02,75,51,245000
BRO,NYC15,1925,1925-04-14,1925-10-03,77,67,761500
BSN,BOS08,1925,1925-04-14,1925-09-12,76,57,386500
CHA,CHI10,1925,1925-04-22,1925-10-04,77,47,821500
CHN,CHI11,1925,1925-04-14,1925-10-04,77,60,629500
CIN,CIN07,1925,1925-04-14,1925-10-04,76,69,509834
CLE,CLE 6.00,1925,1925-04-22,1925-09-08,77,27,193116
DET,DET04,1925,1925-04-14,1925-09-13,77,42,582373
NY1,NYC14,1925,1925-04-22,1925-09-12,76,64,962000
NYA,NYC16,1925,1925-04-14,1925-10-03,79,68,916500
PHA,PHI11,1925,1925-04-14,1925-10-02,77,57,985700
PHI,PHI09,1925,1925-04-22,1925-10-03,77,55,353400
PIT,PIT06,1925,1925-04-22,1925-09-26,77,69,827353
SLA,STL07,1925,1925-04-14,1925-10-04,78,65,439100
SLN,STL07,1925,1925-04-22,1925-09-28,76,60,423000
WS1,WAS09,1925,1925-04-22,1925-09-27,76,41,655000
BOS,BOS07,1926,1926-04-13,1926-09-04,77,49,280161
BRO,NYC15,1926,1926-04-18,1926-09-26,76,69,752000
BSN,BOS08,1926,1926-04-21,1926-09-29,77,44,291500
CHA,CHI10,1926,1926-04-13,1926-09-26,79,51,642300
CHN,CHI11,1926,1926-04-21,1926-09-05,78,65,932700
CIN,CIN07,1926,1926-04-13,1926-09-26,77,73,675101
CLE,CLE 6.00,1926,1926-04-21,1926-09-27,80,28,380500
DET,DET04,1926,1926-04-13,1926-09-26,81,37,519665
NY1,NYC14,1926,1926-04-13,1926-09-26,76,62,864768
NYA,NYC16,1926,1926-04-21,1926-09-09,75,68,1338500
PHA,PHI11,1926,1926-04-21,1926-09-04,71,45,691500
PHI,PHI09,1926,1926-04-13,1926-09-25,76,44,236013
PIT,PIT06,1926,1926-04-22,1926-09-11,79,67,784489
SLA,STL07,1926,1926-04-21,1926-09-26,79,26,156950
SLN,STL07,1926,1926-04-13,1926-09-01,79,70,738299
WS1,WAS09,1926,1926-04-13,1926-09-06,74,39,447900
BOS,BOS07,1927,1927-04-21,1927-09-28,78,40,263500
BRO,NYC15,1927,1927-04-17,1927-10-02,74,62,791600
BSN,BOS08,1927,1927-04-12,1927-10-01,74,48,305800
CHA,CHI10,1927,1927-04-20,1927-10-02,75,50,748000
CHN,CHI11,1927,1927-04-12,1927-09-27,78,69,1334800
CIN,CIN07,1927,1927-04-12,1927-10-02,80,67,444064
CLE,CLE 6.00,1927,1927-04-12,1927-09-26,77,24,202500
DET,DET04,1927,1927-04-20,1927-10-02,78,35,519735
NY1,NYC14,1927,1927-04-20,1927-10-02,74,59,1234500
NYA,NYC16,1927,1927-04-12,1927-10-01,77,65,1442141
PHA,PHI11,1927,1927-04-20,1927-10-01,77,43,656000
PHI,PHI09,1927,1927-04-12,1927-09-28,66,40,287200
PHI,PHI11,1927,1927-05-16,1927-05-28,12,8,73000
PIT,PIT06,1927,1927-04-21,1927-09-24,79,66,860939
SLA,STL07,1927,1927-04-15,1927-09-30,78,61,277827
SLN,STL07,1927,1927-04-20,1927-10-02,80,68,879845
WS1,WAS09,1927,1927-04-12,1927-10-02,79,24,279474
BOS,BOS07,1928,1928-04-11,1928-09-08,74,56,404970
BRO,NYC15,1928,1928-04-11,1928-09-30,77,67,760366
BSN,BOS08,1928,1928-04-21,1928-09-29,76,50,304100
CHA,CHI10,1928,1928-04-11,1928-09-30,78,54,593300
CHN,CHI11,1928,1928-04-18,1928-09-13,77,67,1347527
CIN,CIN07,1928,1928-04-11,1928-09-30,78,73,489120
CLE,CLE 6.00,1928,1928-04-18,1928-09-30,77,55,330650
DET,DET04,1928,1928-04-11,1928-09-30,77,43,371800
NY1,NYC14,1928,1928-04-11,1928-09-30,77,65,1169000
NYA,NYC16,1928,1928-04-20,1928-09-12,77,58,1364265
PHA,PHI11,1928,1928-04-11,1928-09-01,77,61,917500
PHI,PHI09,1928,1928-04-19,1928-09-27,75,55,218866
PIT,PIT06,1928,1928-04-19,1928-09-15,77,69,503550
SLA,STL07,1928,1928-04-18,1928-09-30,77,66,435400
SLN,STL07,1928,1928-04-11,1928-09-12,77,69,869869
WS1,WAS09,1928,1928-04-10,1928-09-10,80,55,393000
BOS,BOS07,1929,1929-04-23,1929-09-28,61,56,281350
BOS,BOS08,1929,1929-04-28,1929-09-29,17,15,209500
BRO,NYC15,1929,1929-04-21,1929-09-29,77,67,890500
BSN,BOS08,1929,1929-04-18,1929-10-06,77,66,508370
CHA,CHI10,1929,1929-04-25,1929-10-06,76,69,565550
CHN,CHI11,1929,1929-04-16,1929-10-06,78,74,1700000
CIN,CIN07,1929,1929-04-16,1929-10-06,78,73,311312
CLE,CLE 6.00,1929,1929-04-16,1929-09-29,76,63,559500
DET,DET04,1929,1929-04-24,1929-09-29,77,68,860252
NY1,NYC14,1929,1929-04-23,1929-09-29,77,67,1143500
NYA,NYC16,1929,1929-04-18,1929-10-06,77,65,1355596
PHA,PHI11,1929,1929-04-23,1929-09-21,74,67,1087000
PHI,PHI09,1929,1929-04-18,1929-10-05,76,66,379200
PIT,PIT06,1929,1929-04-24,1929-10-05,76,68,545000
SLA,STL07,1929,1929-04-16,1929-10-06,77,70,293465
SLN,STL07,1929,1929-04-26,1929-09-29,77,66,506550
WS1,WAS09,1929,1929-04-17,1929-10-06,78,70,441400
BOS,BOS07,1930,1930-04-15,1930-09-27,56,52,324000
BOS,BOS08,1930,1930-04-19,1930-09-28,20,15,227200
BRO,NYC15,1930,1930-04-15,1930-09-28,77,70,1250500
BSN,BOS08,1930,1930-04-25,1930-09-22,77,60,561960
CHA,CHI10,1930,1930-04-17,1930-09-21,78,64,530500
CHN,CHI11,1930,1930-04-22,1930-09-28,79,74,1676000
CIN,CIN07,1930,1930-04-15,1930-09-02,77,63,402226
CLE,CLE 6.00,1930,1930-04-22,1930-09-28,77,65,564326
DET,DET04,1930,1930-04-15,1930-09-28,78,73,681571
NY1,NYC14,1930,1930-04-15,1930-09-28,77,67,1192500
NYA,NYC16,1930,1930-04-22,1930-09-07,76,62,1402500
PHA,PHI11,1930,1930-04-15,1930-09-27,76,65,742000
PHI,PHI09,1930,1930-04-22,1930-09-24,77,65,371200
PIT,PIT06,1930,1930-04-25,1930-09-24,77,67,404000
SLA,STL07,1930,1930-04-22,1930-09-21,78,71,190300
SLN,STL07,1930,1930-04-15,1930-09-28,77,64,583788
WS1,WAS09,1930,1930-04-14,1930-09-28,77,68,726200
BOS,BOS07,1931,1931-04-22,1931-09-22,65,51,298318
BOS,BOS08,1931,1931-05-31,1931-09-13,15,10,145128
BRO,NYC15,1931,1931-04-19,1931-09-27,76,58,903316
BSN,BOS08,1931,1931-04-14,1931-09-27,78,58,619500
CHA,CHI10,1931,1931-04-22,1931-09-06,77,66,574961
CHN,CHI11,1931,1931-04-14,1931-09-27,77,71,1256500
CIN,CIN07,1931,1931-04-14,1931-09-27,77,60,321200
CLE,CLE 6.00,1931,1931-04-14,1931-09-27,76,60,562661
DET,DET04,1931,1931-04-23,1931-09-23,77,70,480955
NY1,NYC14,1931,1931-04-22,1931-09-08,78,58,957000
NYA,NYC16,1931,1931-04-14,1931-09-27,77,64,1182876
PHA,PHI11,1931,1931-04-22,1931-09-25,75,64,613500
PHI,PHI09,1931,1931-04-14,1931-09-05,76,57,356300
PIT,PIT06,1931,1931-04-24,1931-09-24,78,68,315600
SLA,STL07,1931,1931-04-14,1931-09-27,77,59,237200
SLN,STL07,1931,1931-04-22,1931-09-22,78,66,655195
WS1,WAS09,1931,1931-04-14,1931-09-27,79,71,520450
BOS,BOS07,1932,1932-04-13,1932-09-25,71,60,209400
BOS,BOS08,1932,1932-04-19,1932-05-29,6,5,34000
BRO,NYC15,1932,1932-04-12,1932-09-25,78,62,847000
BSN,BOS08,1932,1932-04-21,1932-09-18,77,60,606431
CHA,CHI10,1932,1932-04-12,1932-09-19,77,54,537700
CHN,CHI11,1932,1932-04-20,1932-09-25,77,67,1222500
CIN,CIN07,1932,1932-04-12,1932-09-18,77,65,352842
CLE,CLE 6.00,1932,1932-04-20,1932-07-30,45,29,230093
CLE,CLE 7.00,1932,1932-07-31,1932-09-25,32,16,202475
DET,DET04,1932,1932-04-13,1932-09-25,78,57,469411
NY1,NYC14,1932,1932-04-12,1932-09-25,77,60,527100
NYA,NYC16,1932,1932-04-20,1932-09-05,77,65,1149246
PHA,PHI11,1932,1932-04-12,1932-09-24,77,53,405000
PHI,PHI09,1932,1932-04-20,1932-09-20,77,59,322500
PIT,PIT06,1932,1932-04-20,1932-09-05,76,64,338700
SLA,STL07,1932,1932-04-20,1932-09-18,75,60,191100
SLN,STL07,1932,1932-04-12,1932-09-25,79,66,330494
WS1,WAS09,1932,1932-04-11,1932-09-25,77,54,408800
BOS,BOS07,1933,1933-04-21,1933-09-24,72,61,356573
BRO,NYC15,1933,1933-04-16,1933-10-01,80,58,637900
BSN,BOS08,1933,1933-04-16,1933-10-01,77,57,666100
CHA,CHI10,1933,1933-04-19,1933-10-01,77,50,552398
CHN,CHI11,1933,1933-04-12,1933-09-24,79,60,778800
CIN,CIN07,1933,1933-04-12,1933-10-01,79,57,248830
CLE,CLE 7.00,1933,1933-04-20,1933-09-24,77,48,489200
DET,DET04,1933,1933-04-12,1933-10-01,78,45,327400
NY1,NYC14,1933,1933-04-20,1933-09-27,77,60,644500
NYA,NYC16,1933,1933-04-13,1933-10-01,75,62,931970
PHA,PHI11,1933,1933-04-20,1933-09-30,76,54,372200
PHI,PHI09,1933,1933-04-13,1933-09-26,72,43,230800
PIT,PIT06,1933,1933-04-21,1933-09-20,77,53,321200
SLA,STL07,1933,1933-04-12,1933-09-03,77,61,158200
SLN,STL07,1933,1933-04-20,1933-10-01,77,64,321850
WS1,WAS09,1933,1933-04-12,1933-10-01,76,51,426500
BOS,BOS07,1934,1934-04-17,1934-09-30,77,62,764495
BRO,NYC15,1934,1934-04-17,1934-09-26,77,64,536614
BSN,BOS08,1934,1934-04-24,1934-09-23,75,58,372200
CHA,CHI10,1934,1934-04-17,1934-09-23,75,47,332600
CHN,CHI11,1934,1934-04-24,1934-09-30,77,64,846738
CIN,CIN07,1934,1934-04-17,1934-09-23,78,56,261860
CLE,CLE 6.00,1934,1934-04-17,1934-09-30,78,44,370250
DET,DET04,1934,1934-04-24,1934-09-30,80,63,933411
NY1,NYC14,1934,1934-04-17,1934-09-30,75,67,810925
NYA,NYC16,1934,1934-04-24,1934-09-24,77,62,985296
PHA,PHI11,1934,1934-04-17,1934-09-26,76,59,344176
PHI,PHI09,1934,1934-04-24,1934-09-30,71,47,237500
PIT,PIT06,1934,1934-04-24,1934-09-23,78,60,368200
SLA,STL07,1934,1934-04-24,1934-09-23,76,59,172250
SLN,STL07,1934,1934-04-17,1934-09-30,77,69,395112
WS1,WAS09,1934,1934-04-24,1934-09-30,76,38,280064
BOS,BOS07,1935,1935-04-23,1935-09-25,79,63,695827
BRO,NYC15,1935,1935-04-23,1935-09-29,77,61,501138
BSN,BOS08,1935,1935-04-16,1935-09-29,75,52,292474
CHA,CHI10,1935,1935-04-23,1935-09-29,77,46,538700
CHN,CHI11,1935,1935-04-16,1935-09-22,77,63,763389
CIN,CIN07,1935,1935-04-16,1935-09-29,76,68,463358
CLE,CLE 6.00,1935,1935-04-23,1935-09-29,77,41,388000
DET,DET04,1935,1935-04-17,1935-09-22,79,59,1079500
NY1,NYC14,1935,1935-04-23,1935-09-24,79,62,762665
NYA,NYC16,1935,1935-04-16,1935-09-29,74,60,816224
PHA,PHI11,1935,1935-04-23,1935-09-29,72,42,265733
PHI,PHI09,1935,1935-04-16,1935-09-23,79,43,247347
PIT,PIT06,1935,1935-04-17,1935-09-19,77,58,382232
SLA,STL07,1935,1935-04-16,1935-08-31,76,57,135000
SLN,STL07,1935,1935-04-23,1935-09-29,77,64,578864
WS1,WAS09,1935,1935-04-17,1935-09-24,77,37,208600
BOS,BOS07,1936,1936-04-14,1936-09-27,77,64,728196
BRO,NYC15,1936,1936-04-17,1936-09-24,79,64,523601
BSN,BOS08,1936,1936-04-17,1936-09-25,79,64,436345
CHA,CHI10,1936,1936-04-14,1936-09-26,75,53,564100
CHN,CHI11,1936,1936-04-17,1936-09-24,77,68,867864
CIN,CIN07,1936,1936-04-14,1936-09-27,76,63,485417
CLE,CLE 6.00,1936,1936-04-14,1936-09-27,80,48,464450
CLE,CLE 7.00,1936,1936-08-02,1936-08-02,1,1,65342
DET,DET04,1936,1936-04-17,1936-09-23,77,72,941869
NY1,NYC14,1936,1936-04-14,1936-09-27,78,67,1002958
NYA,NYC16,1936,1936-04-17,1936-09-24,77,65,1160776
PHA,PHI11,1936,1936-04-17,1936-09-25,77,44,299460
PHI,PHI09,1936,1936-04-14,1936-09-27,78,54,304700
PIT,PIT06,1936,1936-04-19,1936-09-20,76,63,444555
SLA,STL07,1936,1936-04-17,1936-09-20,77,62,152109
SLN,STL07,1936,1936-04-14,1936-09-27,77,67,558056
WS1,WAS09,1936,1936-04-14,1936-09-27,77,55,433835
BOS,BOS07,1937,1937-04-24,1937-09-27,74,58,595108
BRO,NYC15,1937,1937-04-20,1937-10-03,76,63,489437
BSN,BOS08,1937,1937-04-19,1937-10-03,76,60,454857
CHA,CHI10,1937,1937-04-23,1937-09-30,77,63,742000
CHN,CHI11,1937,1937-04-20,1937-10-03,78,68,1003386
CIN,CIN07,1937,1937-04-20,1937-09-30,80,65,449908
CLE,CLE 6.00,1937,1937-04-23,1937-09-27,63,55,402600
CLE,CLE 7.00,1937,1937-05-30,1937-09-06,15,10,319884
DET,DET04,1937,1937-04-20,1937-10-03,77,68,1152400
NY1,NYC14,1937,1937-04-23,1937-09-27,75,64,1022006
NYA,NYC16,1937,1937-04-20,1937-10-03,79,66,1118444
PHA,PHI11,1937,1937-04-20,1937-10-03,79,65,523065
PHI,PHI09,1937,1937-04-23,1937-09-30,74,59,294228
PIT,PIT06,1937,1937-04-23,1937-10-03,78,68,517893
SLA,STL07,1937,1937-04-21,1937-10-03,78,62,167437
SLN,STL07,1937,1937-04-23,1937-09-26,80,67,548941
WS1,WAS09,1937,1937-04-19,1937-09-30,80,70,551207
BOS,BOS07,1938,1938-04-18,1938-10-02,75,64,695700
BRO,NYC15,1938,1938-04-22,1938-09-29,74,59,746937
BSN,BOS08,1938,1938-04-23,1938-09-28,75,58,415888
CHA,CHI10,1938,1938-04-19,1938-10-02,73,56,387500
CHN,CHI11,1938,1938-04-22,1938-09-29,77,66,1064791
CIN,CIN07,1938,1938-04-19,1938-10-02,77,65,736180
CLE,CLE 6.00,1938,1938-04-20,1938-10-01,58,55,361674
CLE,CLE 7.00,1938,1938-04-19,1938-10-02,18,13,510109
DET,DET04,1938,1938-04-22,1938-09-29,79,67,891850
NY1,NYC14,1938,1938-04-19,1938-10-02,73,65,876232
NYA,NYC16,1938,1938-04-22,1938-09-28,79,64,1096011
PHA,PHI11,1938,1938-04-23,1938-09-29,76,61,516418
PHI,PHI09,1938,1938-04-19,1938-06-30,28,25,88359
PHI,PHI11,1938,1938-07-04,1938-10-02,47,33,109419
PIT,PIT06,1938,1938-04-22,1938-09-25,78,69,708653
SLA,STL07,1938,1938-04-22,1938-09-25,77,61,180279
SLN,STL07,1938,1938-04-19,1938-10-02,81,69,365975
WS1,WAS09,1938,1938-04-18,1938-10-02,78,71,684800
BOS,BOS07,1939,1939-04-21,1939-09-24,75,61,585800
BRO,NYC15,1939,1939-04-18,1939-10-01,78,64,1042021
BSN,BOS08,1939,1939-04-19,1939-10-01,73,61,332635
CHA,CHI10,1939,1939-04-22,1939-09-27,77,63,746500
CHN,CHI11,1939,1939-04-24,1939-10-01,80,69,828205
CIN,CIN07,1939,1939-04-17,1939-09-28,81,68,981698
CLE,CLE 6.00,1939,1939-04-24,1939-09-24,47,42,229600
CLE,CLE 7.00,1939,1939-04-21,1939-09-04,30,24,493889
DET,DET04,1939,1939-04-18,1939-10-01,78,69,927496
NY1,NYC14,1939,1939-04-21,1939-09-26,74,64,772243
NYA,NYC16,1939,1939-04-20,1939-09-30,77,65,938006
PHA,PHI11,1939,1939-04-20,1939-09-30,76,63,550448
PHI,PHI11,1939,1939-04-21,1939-09-28,74,58,372686
PIT,PIT06,1939,1939-04-18,1939-10-01,77,63,426120
SLA,STL07,1939,1939-04-29,1939-10-01,78,59,141443
SLN,STL07,1939,1939-04-21,1939-09-24,79,67,424908
WS1,WAS09,1939,1939-04-21,1939-09-28,77,68,455050
BOS,BOS07,1940,1940-04-19,1940-09-29,79,65,721200
BRO,NYC15,1940,1940-04-19,1940-09-26,81,63,994444
BSN,BOS08,1940,1940-04-16,1940-09-23,75,56,305655
CHA,CHI10,1940,1940-04-16,1940-09-29,78,66,731977
CHN,CHI11,1940,1940-04-19,1940-09-26,77,66,610011
CIN,CIN07,1940,1940-04-16,1940-09-29,77,64,856586
CLE,CLE 6.00,1940,1940-04-25,1940-08-17,33,33,227448
CLE,CLE 7.00,1940,1940-04-19,1940-09-29,49,40,833862
DET,DET04,1940,1940-04-16,1940-09-25,79,68,1163422
NY1,NYC14,1940,1940-04-16,1940-09-29,76,64,814235
NYA,NYC16,1940,1940-04-19,1940-09-24,76,63,1109200
PHA,PHI11,1940,1940-04-16,1940-09-27,71,59,560988
PHI,PHI11,1940,1940-04-23,1940-09-29,79,63,288177
PIT,PIT06,1940,1940-04-22,1940-09-23,75,58,562131
SLA,STL07,1940,1940-04-20,1940-09-22,77,64,274319
SLN,STL07,1940,1940-04-16,1940-09-29,77,59,361043
WS1,WAS09,1940,1940-04-16,1940-09-29,77,66,484400
BOS,BOS07,1941,1941-04-15,1941-09-21,77,65,771562
BRO,NYC15,1941,1941-04-15,1941-09-28,79,68,1236926
BSN,BOS08,1941,1941-04-18,1941-09-28,76,61,326164
CHA,CHI10,1941,1941-04-18,1941-09-24,79,66,681152
CHN,CHI11,1941,1941-04-15,1941-09-28,77,67,607031
CIN,CIN07,1941,1941-04-15,1941-09-25,79,69,654405
CLE,CLE 6.00,1941,1941-04-16,1941-09-22,45,44,258500
CLE,CLE 7.00,1941,1941-04-15,1941-09-01,32,23,631032
DET,DET04,1941,1941-04-18,1941-09-28,77,65,711870
NY1,NYC14,1941,1941-04-18,1941-09-22,78,60,851131
NYA,NYC16,1941,1941-04-15,1941-09-28,78,68,1109081
PHA,PHI11,1941,1941-04-18,1941-09-28,77,64,658331
PHI,PHI11,1941,1941-04-15,1941-09-25,76,59,294143
PIT,PIT06,1941,1941-04-18,1941-09-28,78,66,527628
SLA,STL07,1941,1941-04-16,1941-09-28,79,62,193684
SLN,STL07,1941,1941-04-18,1941-09-21,79,65,640872
WS1,WAS09,1941,1941-04-14,1941-09-24,78,71,513450
BOS,BOS07,1942,1942-04-14,1942-09-27,77,61,781395
BRO,NYC15,1942,1942-04-17,1942-09-25,79,67,1133606
BSN,BOS08,1942,1942-04-17,1942-09-19,71,55,351577
CHA,CHI10,1942,1942-04-14,1942-09-17,70,59,482865
CHN,CHI11,1942,1942-04-17,1942-09-22,78,61,695335
CIN,CIN07,1942,1942-04-14,1942-09-27,77,62,471059
CLE,CLE 6.00,1942,1942-04-20,1942-09-27,34,31,122659
CLE,CLE 7.00,1942,1942-04-17,1942-09-13,46,32,415583
DET,DET04,1942,1942-04-14,1942-09-22,77,63,638557
NY1,NYC14,1942,1942-04-14,1942-09-26,79,61,863786
NYA,NYC16,1942,1942-04-17,1942-09-23,77,63,1094044
PHA,PHI11,1942,1942-04-17,1942-09-20,76,57,546142
PHI,PHI11,1942,1942-04-14,1942-09-27,74,58,278211
PIT,PIT06,1942,1942-04-17,1942-09-20,77,63,512584
SLA,STL07,1942,1942-04-17,1942-09-20,77,62,285899
SLN,STL07,1942,1942-04-14,1942-09-27,78,62,581110
WS1,WAS09,1942,1942-04-14,1942-09-08,77,60,529320
BOS,BOS07,1943,1943-04-27,1943-10-03,77,55,396937
BRO,NYC15,1943,1943-04-22,1943-09-12,77,64,785070
BSN,BOS08,1943,1943-04-24,1943-09-19,77,56,319543
CHA,CHI10,1943,1943-04-27,1943-09-19,76,55,542469
CHN,CHI11,1943,1943-04-21,1943-10-03,75,60,568201
CIN,CIN07,1943,1943-04-21,1943-10-03,78,62,422320
CLE,CLE 6.00,1943,1943-04-22,1943-09-18,29,26,95564
CLE,CLE 7.00,1943,1943-04-21,1943-09-19,48,32,427208
DET,DET04,1943,1943-04-28,1943-09-12,78,60,635380
NY1,NYC14,1943,1943-04-27,1943-09-19,77,53,542842
NYA,NYC16,1943,1943-04-22,1943-10-03,77,60,733485
PHA,PHI11,1943,1943-04-22,1943-10-03,79,60,487148
PHI,PHI11,1943,1943-04-27,1943-09-15,78,54,553421
PIT,PIT06,1943,1943-04-27,1943-10-03,78,61,581203
SLA,STL07,1943,1943-04-21,1943-09-15,77,60,244767
SLN,STL07,1943,1943-04-27,1943-10-03,81,65,544461
WS1,WAS09,1943,1943-04-20,1943-10-03,76,59,718902
BOS,BOS07,1944,1944-04-18,1944-09-10,78,62,541118
BRO,NYC15,1944,1944-04-21,1944-10-01,77,63,701067
BSN,BOS08,1944,1944-04-22,1944-10-01,78,56,247731
CHA,CHI10,1944,1944-04-19,1944-10-01,77,60,597433
CHN,CHI11,1944,1944-04-21,1944-09-17,78,58,685287
CIN,CIN07,1944,1944-04-18,1944-09-10,78,62,437582
CLE,CLE 6.00,1944,1944-05-01,1944-09-30,35,33,127314
CLE,CLE 7.00,1944,1944-04-21,1944-10-01,43,29,447089
DET,DET04,1944,1944-04-18,1944-10-01,78,64,930349
NY1,NYC14,1944,1944-04-18,1944-10-01,75,59,771593
NYA,NYC16,1944,1944-04-22,1944-09-17,78,62,901543
PHA,PHI11,1944,1944-04-22,1944-08-30,76,59,666357
PHI,PHI11,1944,1944-04-18,1944-10-01,79,55,474131
PIT,PIT06,1944,1944-04-21,1944-09-17,81,64,657300
SLA,STL07,1944,1944-04-21,1944-10-01,77,64,571939
SLN,STL07,1944,1944-04-18,1944-09-13,77,61,534539
WS1,WAS09,1944,1944-04-18,1944-09-17,77,63,661889
BOS,BOS07,1945,1945-04-20,1945-09-23,78,62,623085
BRO,NYC15,1945,1945-04-17,1945-09-23,78,65,1067097
BSN,BOS08,1945,1945-04-17,1945-09-30,75,54,406024
CHA,CHI10,1945,1945-04-20,1945-09-02,74,54,660579
CHN,CHI11,1945,1945-04-17,1945-09-26,76,60,1070324
CIN,CIN07,1945,1945-04-17,1945-09-30,77,55,294787
CLE,CLE 6.00,1945,1945-04-19,1945-09-22,31,28,116588
CLE,CLE 7.00,1945,1945-04-17,1945-09-23,46,29,497733
DET,DET04,1945,1945-04-20,1945-09-26,76,60,1294291
NY1,NYC14,1945,1945-04-20,1945-09-26,78,60,1069222
NYA,NYC16,1945,1945-04-17,1945-09-30,76,60,1098137
PHA,PHI11,1945,1945-04-17,1945-09-23,77,56,560890
PHI,PHI11,1945,1945-04-20,1945-09-30,77,53,309705
PIT,PIT06,1945,1945-04-20,1945-09-30,79,59,623462
SLA,STL07,1945,1945-04-17,1945-09-30,76,59,529020
SLN,STL07,1945,1945-04-21,1945-09-23,78,59,599697
WS1,WAS09,1945,1945-04-20,1945-09-18,78,53,735797
BOS,BOS07,1946,1946-04-20,1946-09-29,78,62,1412141
BRO,NYC15,1946,1946-04-18,1946-10-03,79,75,1820559
BSN,BOS07,1946,1946-04-28,1946-04-28,2,1,20735
BSN,BOS08,1946,1946-04-16,1946-09-22,75,59,969590
CHA,CHI10,1946,1946-04-16,1946-09-29,79,62,993687
CHN,CHI11,1946,1946-04-20,1946-09-26,77,67,1401213
CIN,CIN07,1946,1946-04-16,1946-09-29,77,62,711835
CLE,CLE 6.00,1946,1946-04-25,1946-09-21,36,32,178895
CLE,CLE 7.00,1946,1946-04-20,1946-09-25,41,30,875931
DET,DET04,1946,1946-04-16,1946-09-29,79,72,1722883
NY1,NYC14,1946,1946-04-16,1946-09-29,77,59,1230152
NYA,NYC16,1946,1946-04-19,1946-09-23,77,65,2277393
PHA,PHI11,1946,1946-04-16,1946-09-29,78,64,713174
PHI,PHI11,1946,1946-04-20,1946-09-22,78,57,1056665
PIT,PIT06,1946,1946-04-20,1946-09-22,78,64,761362
SLA,STL07,1946,1946-04-20,1946-09-22,77,61,544492
SLN,STL07,1946,1946-04-16,1946-10-01,78,65,1060622
WS1,WAS09,1946,1946-04-16,1946-09-22,76,63,1043773
